airfoil,Re,AoA,CL,CD,CM,L_over_D,analysis_confidence
A_single_point,99763.11574844393,8.0,1.1074298310884632,0.06109007020308062,-0.15777989001830423,18.12782056735332,0.00029477263645583275
A_single_point,125594.32157547909,0.0,0.8552379048262501,0.025213793556148664,-0.16786075448811658,33.91944583514252,0.00027481620117760284
A_single_point,125594.32157547909,1.0,0.9185047606604727,0.012446536233411432,-0.2081508903609352,73.79601388174504,0.00019206126781468516
A_single_point,125594.32157547909,2.0,1.0011761902426957,0.009191197006331853,-0.1958392174539464,108.9277261223953,7.729053124312157e-05
A_single_point,125594.32157547909,3.0,1.0989625189424694,0.008880178138443828,-0.18502793586566943,123.75455782636504,3.795401770228731e-05
A_single_point,125594.32157547909,4.0,1.2752629022192334,0.009381724538442176,-0.1793702176835274,135.9305420867739,5.170177216505112e-05
A_single_point,125594.32157547909,5.0,1.2727869806435377,0.013774824508177023,-0.16388918626712248,92.39950606180027,0.00010133967010645169
A_single_point,125594.32157547909,6.0,1.1935480263061422,0.021432948707392294,-0.1507560830837861,55.687532434325455,0.00017645467306171513
A_single_point,125594.32157547909,7.0,1.1734959221309902,0.034313197713523105,-0.15341579202459243,34.1995500369383,0.0002629399706314302
A_single_point,125594.32157547909,8.0,1.1724300616366132,0.04920045915932148,-0.15777524246454405,23.82965691112835,0.0003534237376679977
A_single_point,158113.88300841895,0.0,0.8667744993342242,0.024364052468269844,-0.15667734004258568,35.57595767219164,0.00025056047706692886
A_single_point,158113.88300841895,1.0,0.9483535257493076,0.009577314019828502,-0.2004234444445055,99.02082397902721,0.00021580365566462988
A_single_point,158113.88300841895,2.0,1.0180685919714052,0.008272059970739914,-0.19296472279380794,123.07316382769667,0.00010856062489581496
A_single_point,158113.88300841895,3.0,1.1226076703419827,0.00800528298735239,-0.18569323066592866,140.2333524143493,4.071516925077379e-05
A_single_point,158113.88300841895,4.0,1.2917712211933994,0.007918954290821687,-0.17771496376967696,163.12396482583594,5.433149473995299e-05
A_single_point,158113.88300841895,5.0,1.2881288010871874,0.011386591842458962,-0.16266276916605138,113.12680904956481,0.00010823562202018476
A_single_point,158113.88300841895,6.0,1.2221211228136948,0.017754416322733748,-0.15178873228787756,68.83476767686373,0.00017786191683237022
A_single_point,158113.88300841895,7.0,1.217899007718731,0.02862116589618899,-0.15568604621039756,42.55238979907868,0.0002591124935106148
A_single_point,158113.88300841895,8.0,1.2300098184867398,0.04129388900314864,-0.15955708741121002,29.786727483888768,0.00035606474307310897
A_single_point,199053.58527674843,0.0,0.8865085067783035,0.02182094657502093,-0.1461174700051199,40.62649178533417,0.000200231995905815
A_single_point,199053.58527674843,1.0,0.98265291774867,0.008776100187009668,-0.188185546352567,111.96920007854823,0.00021177929554729534
A_single_point,199053.58527674843,2.0,1.0279892676719502,0.007688362318919357,-0.19065292732586586,133.7071830163748,0.00012972058641121041
A_single_point,199053.58527674843,3.0,1.150572870559456,0.007426199002276507,-0.1857961388509993,154.93429010005616,4.8129690790951974e-05
A_single_point,199053.58527674843,4.0,1.3185536841198662,0.007058434796271163,-0.17738566887138876,186.80539272197188,5.064578964760087e-05
A_single_point,199053.58527674843,5.0,1.3071401544627517,0.009904838163662277,-0.16216797536629532,131.96986491492976,0.00011186413850310434
A_single_point,199053.58527674843,6.0,1.251691962009191,0.015400621377034221,-0.15397815245622418,81.27541943701988,0.00017355768852054236
A_single_point,199053.58527674843,7.0,1.2587569369237155,0.02470003730640064,-0.15915776740402413,50.96174233702585,0.00023885569897110094
A_single_point,199053.58527674843,8.0,1.282448033479201,0.03573957791883356,-0.16258241978250917,35.8831331581953,0.00032179312596002015
A_single_point,250593.6168136362,0.0,0.9272721855857456,0.018371173594471824,-0.13716491827762775,50.474303169438045,0.00015090369039732473
A_single_point,250593.6168136362,1.0,1.0277226069455923,0.00916914740142209,-0.17340641139786958,112.08486045127788,0.00018159048299530933
A_single_point,250593.6168136362,2.0,1.0374196235684117,0.007395245396594828,-0.18913158207208436,140.28197415140488,0.00013509530719543907
A_single_point,250593.6168136362,3.0,1.1810061168622692,0.007066006075341667,-0.18465296045541593,167.13913125317592,5.547294013963496e-05
A_single_point,250593.6168136362,4.0,1.341851612591266,0.006522945821277147,-0.17792308225462153,205.71251844746138,4.49938144303758e-05
A_single_point,250593.6168136362,5.0,1.3235195682969527,0.008935056494740712,-0.16193253808161812,148.12660323703528,0.00011046236512324311
A_single_point,250593.6168136362,6.0,1.281317659851498,0.013827917837433151,-0.15660874746663137,92.66164833456563,0.0001642345317762914
A_single_point,250593.6168136362,7.0,1.2976329610569206,0.02185246771640238,-0.16312762261093208,59.38152971542533,0.00021181569723932941
A_single_point,250593.6168136362,8.0,1.3327884101032816,0.03161936859377176,-0.1663071618790252,42.15101279301979,0.000275128310180448
A_single_point,315478.67224009644,0.0,0.9742516651404155,0.015834528838376848,-0.13027696135554212,61.52703847930112,0.00011486948682604566
A_single_point,315478.67224009644,1.0,1.061365190269936,0.009719066662730935,-0.1612138372043677,109.20443568309734,0.00014421302875820973
A_single_point,315478.67224009644,2.0,1.0568914981956063,0.007332079366291216,-0.18712104500710175,144.14621629092014,0.00012932860153456034
A_single_point,315478.67224009644,3.0,1.213364238905451,0.006756040664597654,-0.18314089546767273,179.59694133630722,6.0716873692341266e-05
A_single_point,315478.67224009644,4.0,1.3618160172852354,0.006212904001441457,-0.17827957490328508,219.19154343432317,4.162498682123251e-05
A_single_point,315478.67224009644,5.0,1.3373083991930905,0.008258281616901422,-0.16174571617526942,161.93543175569982,0.00010245039158551495
A_single_point,315478.67224009644,6.0,1.310667337174001,0.012705442598224747,-0.15928198628186682,103.15794408902626,0.00015019460023335998
A_single_point,315478.67224009644,7.0,1.3353167063417855,0.019722957926766312,-0.1671601661939029,67.70367362238338,0.0001825940722700675
A_single_point,315478.67224009644,8.0,1.3828098749799727,0.028513557615173723,-0.17028813778557209,48.49657463452049,0.0002287847309561595
A_single_point,397164.117362141,0.0,1.0084019743527723,0.015338414275256519,-0.12514190372779835,65.74356098723301,9.155363782708231e-05
A_single_point,397164.117362141,1.0,1.0782470391362176,0.010116221362698834,-0.15326581280569726,106.58594750723799,0.00011270478289597445
A_single_point,397164.117362141,2.0,1.0930082014352924,0.00738197753801278,-0.18345194383734226,148.06441713036276,0.00012001532492059634
A_single_point,397164.117362141,3.0,1.2433985200267945,0.006491276751682276,-0.18137632034351636,191.54914627612447,6.400870104198178e-05
A_single_point,397164.117362141,4.0,1.3782040994327012,0.006052909215575463,-0.17810947322039564,227.69284163163718,4.044491329504101e-05
A_single_point,397164.117362141,5.0,1.3530738988667366,0.007769468829528871,-0.1618363038392165,174.15269030029495,8.829269904624124e-05
A_single_point,397164.117362141,6.0,1.340123988861671,0.011833026511535599,-0.1618219372331665,113.25285103986131,0.00013311879875106667
A_single_point,397164.117362141,7.0,1.3719840578197215,0.01810539032771714,-0.17096078744230955,75.7776569842508,0.00015456965044361985
A_single_point,397164.117362141,8.0,1.4316568368256013,0.026168987205212553,-0.17416740264800454,54.70814845063749,0.00018927577301329563
A_single_point,500000.0,0.0,1.0313816500857107,0.01611616473309352,-0.12174533858146475,63.99671802608434,7.658540865858097e-05
A_single_point,500000.0,1.0,1.0976061944909845,0.010511551613939536,-0.1477411853942301,104.41904628384562,8.95801689691071e-05
A_single_point,500000.0,2.0,1.145931215210159,0.007450996361708039,-0.1780299271710888,153.79570188750836,0.00011064461986947009
A_single_point,500000.0,3.0,1.2655535950339545,0.006350862321508482,-0.1790395857395406,199.27271777690737,6.52881895810573e-05
A_single_point,500000.0,4.0,1.3912694591942267,0.005972961070087284,-0.17783567932431762,232.9279301955832,3.9736580239180475e-05
A_single_point,500000.0,5.0,1.3751457391819084,0.007423504795208015,-0.16281317101730633,185.2421163746787,7.16807795193092e-05
A_single_point,500000.0,6.0,1.370072441716051,0.011102561091658249,-0.1641776308474658,123.40147740735563,0.0001156355218673659
A_single_point,500000.0,7.0,1.4070707474145003,0.01683125724680661,-0.17430917506075197,83.59867161328448,0.00013014318303496098
A_single_point,500000.0,8.0,1.4760239084875726,0.02431751672181191,-0.17767035205572862,60.69797033031888,0.00015848658908297218
B_robust,50000.0,0.0,0.8884763789666903,0.023252706111640386,-0.2187341280977777,38.209590518237185,0.20738855357512836
B_robust,50000.0,1.0,1.0095159704208783,0.024202319093046914,-0.21876589142988914,41.71153873890135,0.30254740360193694
B_robust,50000.0,2.0,1.1175297013826238,0.027910101648289568,-0.2136038616701022,40.04033075426331,0.286387843161924
B_robust,50000.0,3.0,1.2162359528248612,0.03145184469742411,-0.21131219615736593,38.66978120124287,0.24195863958173847
B_robust,50000.0,4.0,1.3092636133882831,0.03426531391435573,-0.20843442052242098,38.209590510704665,0.2000004298113565
B_robust,50000.0,5.0,1.4010967070040141,0.03611826077932122,-0.20131337435991015,38.791920673162195,0.18568549122843375
B_robust,50000.0,6.0,1.4941391712713243,0.03709871017806656,-0.18989528779849682,40.27469321978441,0.18739732160747677
B_robust,50000.0,7.0,1.5783903853190742,0.03918063019533759,-0.17732536638695456,40.284966766739224,0.18858841601567428
B_robust,50000.0,8.0,1.6341271957032193,0.042767461627133865,-0.16564068229934367,38.209590504816056,0.17895944229525992
B_robust,62946.2705897083,0.0,0.9505602824212878,0.019791123391827706,-0.22317374443001783,48.029627404263465,0.25128568541709617
B_robust,62946.2705897083,1.0,1.0670979385208024,0.021217601806800934,-0.22424671631346843,50.293051412566456,0.35592787057279784
B_robust,62946.2705897083,2.0,1.1724736334645705,0.02477545076030288,-0.22026008738873576,47.324008140477396,0.32565508141488236
B_robust,62946.2705897083,3.0,1.2673880636146528,0.027986049939733797,-0.21611162214202442,45.28642185459876,0.2690764311721365
B_robust,62946.2705897083,4.0,1.3541178091688788,0.0293429026510282,-0.21107063956422653,46.148052402083316,0.21633635913480914
B_robust,62946.2705897083,5.0,1.444622138601654,0.029869379518667163,-0.20301064429590557,48.36465175645256,0.20033845033310632
B_robust,62946.2705897083,6.0,1.5258198596870245,0.03058056467389842,-0.19118923599011614,49.89508454006296,0.18946268407945274
B_robust,62946.2705897083,7.0,1.5843909733667216,0.033097523033746794,-0.1792965045853766,47.87037905378145,0.17832296571029918
B_robust,62946.2705897083,8.0,1.6210541773517557,0.03940667885619365,-0.16610901813078072,41.13653381619523,0.17057384190630415
B_robust,79244.65962305569,0.0,0.988199636899011,0.01861438817463013,-0.22704966801564003,53.087946142965116,0.26613863644922847
B_robust,79244.65962305569,1.0,1.1037196010594827,0.020171084010710275,-0.2287638718652779,54.7179120603255,0.3688894272207564
B_robust,79244.65962305569,2.0,1.1986637470326833,0.022837336047990608,-0.224550990296485,52.48702145091701,0.3327734259608327
B_robust,79244.65962305569,3.0,1.2966354863760967,0.025140080645136845,-0.21889846527032275,51.5764250989752,0.2735196568846553
B_robust,79244.65962305569,4.0,1.387209854884018,0.025323230527274677,-0.21281434622547069,54.78012978596501,0.2154827883876953
B_robust,79244.65962305569,5.0,1.4721605259092458,0.025195954825253122,-0.20359227587487347,58.42844758690173,0.19082269132571672
B_robust,79244.65962305569,6.0,1.5304572131317025,0.027324557879755115,-0.19191364955315737,56.010319356919034,0.16517170798100905
B_robust,79244.65962305569,7.0,1.5746466896857516,0.03209232391024169,-0.17960850477629625,49.066147222302945,0.14870210088524635
B_robust,79244.65962305569,8.0,1.6171748561691166,0.038515722218213394,-0.16582039419487155,41.987395355250115,0.1248933514417578
B_robust,99763.11574844393,0.0,1.00890720016421,0.018092704906156706,-0.22875658192205767,55.7632043078806,0.24895356556937642
B_robust,99763.11574844393,1.0,1.1247314147666405,0.019356885869042093,-0.2308359948933196,58.10497733860429,0.34910319477262985
B_robust,99763.11574844393,2.0,1.2127266803621033,0.020681030558484283,-0.22701795788938464,58.639567159509305,0.31838822731691174
B_robust,99763.11574844393,3.0,1.3198298284117755,0.022473387029803303,-0.22134315489847692,58.72856755688274,0.26483294882944647
B_robust,99763.11574844393,4.0,1.4093560244943453,0.02200183224160244,-0.21397492591628145,64.05630263053487,0.20086355359720018
B_robust,99763.11574844393,5.0,1.4757860404083125,0.02273815203687794,-0.20333293437073335,64.90351713783973,0.16278362652503942
B_robust,99763.11574844393,6.0,1.5213289998283197,0.02690901432315831,-0.1922882612474175,56.53603590076656,0.13947318881311746
B_robust,99763.11574844393,7.0,1.5770391956816046,0.031002063755627474,-0.18065783591146684,50.868845639198504,0.11134641231963309
B_robust,99763.11574844393,8.0,1.6230734448940212,0.03698669776479308,-0.16701210016852702,43.88262653820891,0.08533219306500978
B_robust,125594.32157547909,0.0,1.0179448530016209,0.01755951505108784,-0.22857487997156872,57.97112562846988,0.20519574791024692
B_robust,125594.32157547909,1.0,1.1383632093136533,0.018261982226423598,-0.2313871980571316,62.335139482642504,0.3043360511032476
B_robust,125594.32157547909,2.0,1.226856305939541,0.018539041401000923,-0.22887073749405148,66.17690091966152,0.29313769444460974
B_robust,125594.32157547909,3.0,1.3377676919457206,0.02003162890261634,-0.2234059570567268,66.7827713087773,0.25011097168737595
B_robust,125594.32157547909,4.0,1.4179161726936305,0.019355577554362985,-0.21404071839460737,73.25620579965668,0.17797533287346198
B_robust,125594.32157547909,5.0,1.463756496010752,0.02256476769882974,-0.20288531546046978,64.86911434442402,0.13971753377812082
B_robust,125594.32157547909,6.0,1.5217528689852127,0.025871375876556413,-0.19334474942237398,58.81994356412112,0.11525980500782901
B_robust,125594.32157547909,7.0,1.5848874554676868,0.02952514518169805,-0.18255556819560922,53.679243428415774,0.0839647587535766
B_robust,125594.32157547909,8.0,1.6286357040840893,0.035672476516110746,-0.1688457397710345,45.6552463731681,0.06170105593317186
B_robust,158113.88300841895,0.0,1.0211867738348306,0.016845938066676877,-0.22779337458730103,60.61916942784271,0.14839204934141978
B_robust,158113.88300841895,1.0,1.148118699762058,0.016935895300390764,-0.23127289049016705,67.79202867034537,0.24739841926684883
B_robust,158113.88300841895,2.0,1.242401767445063,0.016821195136359594,-0.2300528966454498,73.8593041322949,0.2655976618339987
B_robust,158113.88300841895,3.0,1.349142947945202,0.01756289465646225,-0.2243969893577891,76.81780107066724,0.23095896929720794
B_robust,158113.88300841895,4.0,1.4124274533173156,0.018565289798924405,-0.21329911638487498,76.07893378530217,0.16245973663893484
B_robust,158113.88300841895,5.0,1.459582518033054,0.022038182646195018,-0.20325017997063785,66.22971328740924,0.12530380604650262
B_robust,158113.88300841895,6.0,1.5275611243570109,0.02444169383201136,-0.19484228327251515,62.49816951541875,0.09730657601699537
B_robust,158113.88300841895,7.0,1.5913029285277598,0.02836671266590612,-0.1844595549689441,56.097544585782856,0.06674917832789606
B_robust,158113.88300841895,8.0,1.6316843624630633,0.03476300862468082,-0.17067461991693558,46.93737472724413,0.04813332832518454
B_robust,199053.58527674843,0.0,1.0229485908735676,0.016002701779139955,-0.22738421683663435,63.923492732146926,0.09572381505959314
B_robust,199053.58527674843,1.0,1.1542913322303805,0.015598120059815911,-0.2307940345510022,74.00195201754354,0.1930082151147401
B_robust,199053.58527674843,2.0,1.2556874946686474,0.015388246566454617,-0.2302969809122466,81.60042726414099,0.23870940225756979
B_robust,199053.58527674843,3.0,1.3541937911812456,0.015481150246585671,-0.22401367936153216,87.47371930454003,0.21091415120606222
B_robust,199053.58527674843,4.0,1.4053762094285858,0.018709615420305633,-0.2131424805833906,75.11518424389014,0.16010345949817342
B_robust,199053.58527674843,5.0,1.4645985068905563,0.020865125521607093,-0.20461791497300577,70.19361112272613,0.11585217188729804
B_robust,199053.58527674843,6.0,1.5339403053817222,0.023288553685280294,-0.19642825367094732,65.86670542581872,0.08462404546596403
B_robust,199053.58527674843,7.0,1.596120176449997,0.027611750261448232,-0.1861912484520666,57.80583126157396,0.055760836849219265
B_robust,199053.58527674843,8.0,1.633270343966728,0.03420034859901149,-0.17238951975244793,47.755956031802995,0.03985639666622422
B_robust,250593.6168136362,0.0,1.0252036262195123,0.015104520973640245,-0.2276167655755308,67.87395826776985,0.057704054411346704
B_robust,250593.6168136362,1.0,1.1567506336889333,0.014389135750226855,-0.2300372713196584,80.39055672059361,0.14991099460718
B_robust,250593.6168136362,2.0,1.264407844482525,0.013864887390063304,-0.22950995104338442,91.19495953416121,0.20973404677602617
B_robust,250593.6168136362,3.0,1.349608462343061,0.014914775378107408,-0.22268840816182633,90.48801796399015,0.19922126812833965
B_robust,250593.6168136362,4.0,1.406317842455729,0.018178920017447933,-0.21408021770424038,77.35981241492675,0.1655280332459807
B_robust,250593.6168136362,5.0,1.4734108861782542,0.01971730872254345,-0.20667457678363327,74.72677467861801,0.10903965283851597
B_robust,250593.6168136362,6.0,1.5410886482055954,0.022484452052301877,-0.19820325438747893,68.540191445218,0.0746268426729851
B_robust,250593.6168136362,7.0,1.601128868676197,0.027123690490346707,-0.18793676625953654,59.03064220726295,0.048223524302154146
B_robust,250593.6168136362,8.0,1.6349833043407367,0.03381760846303845,-0.17409307118117598,48.347100183850095,0.034312716818368824
B_robust,315478.67224009644,0.0,1.0281582960454558,0.014106612330201303,-0.22825671653052804,72.88484803996764,0.03505983043027402
B_robust,315478.67224009644,1.0,1.1558582124589765,0.013301796286682413,-0.22901835602674114,86.89489656492535,0.11846160031228765
B_robust,315478.67224009644,2.0,1.2687268501729752,0.012458950340314814,-0.2277487115422775,101.83256337956611,0.18030649334397508
B_robust,315478.67224009644,3.0,1.3412674847472494,0.014974413799165996,-0.2217568850006577,89.5706171030182,0.19474141216613058
B_robust,315478.67224009644,4.0,1.4113032224051354,0.01719575901534565,-0.21564824903165863,82.07274951606821,0.17153264898006065
B_robust,315478.67224009644,5.0,1.4843889839962743,0.018800050496388263,-0.20922136319085413,78.95664877503627,0.10436625846937747
B_robust,315478.67224009644,6.0,1.5502571160496719,0.021888472489033674,-0.2003754844543847,70.82527649320275,0.06613716435000722
B_robust,315478.67224009644,7.0,1.6072202848184813,0.026721864893705264,-0.18980162113423293,60.14626191741154,0.04262049476777355
B_robust,315478.67224009644,8.0,1.6373734709930605,0.03343046927379815,-0.17578552781744028,48.9784770169645,0.030122855281813406
B_robust,397164.117362141,0.0,1.0314608860043488,0.0130965155402687,-0.22860802195172691,78.7584211107794,0.022753107283061066
B_robust,397164.117362141,1.0,1.1536531320122763,0.012209137072053042,-0.22777931980872848,94.4909640381556,0.09455404589818173
B_robust,397164.117362141,2.0,1.264109026716129,0.012023511490085625,-0.2252903820386711,105.13642605643875,0.1594194532126318
B_robust,397164.117362141,3.0,1.336753436628212,0.01449577587645147,-0.22171186263323436,92.21675666217917,0.19347794473703914
B_robust,397164.117362141,4.0,1.4176831901920566,0.016173094316543606,-0.21757697251628336,87.6568925182051,0.17352445392106156
B_robust,397164.117362141,5.0,1.4967840336702323,0.018082800200556175,-0.2120277830577876,82.77390763982424,0.1029667252673446
B_robust,397164.117362141,6.0,1.561451438976959,0.021355500606431557,-0.2029225658903939,73.1170609274644,0.05900724495058296
B_robust,397164.117362141,7.0,1.6141507664404873,0.02625768228166193,-0.19168926461015295,61.4734670457869,0.038098416307972775
B_robust,397164.117362141,8.0,1.6405789328589142,0.032906353443178334,-0.17730359007910787,49.85599318052105,0.026484411255886686
B_robust,500000.0,0.0,1.0342969022558979,0.01244696596547578,-0.2278489311516963,83.0963067726491,0.015924475398730875
B_robust,500000.0,1.0,1.153307934784714,0.011082428536973972,-0.22646195760631235,104.0663543136748,0.07535557207548782
B_robust,500000.0,2.0,1.2526464830724153,0.012286069794955713,-0.22327336939380749,101.95664716040551,0.14794296013698735
B_robust,500000.0,3.0,1.3357687012862227,0.013669487175985448,-0.22235776250856512,97.71900614039866,0.19367092572588443
B_robust,500000.0,4.0,1.424841767896063,0.015251319712256359,-0.21971675245538916,93.42416228747882,0.17151653246034607
B_robust,500000.0,5.0,1.508901126605266,0.017491989658572866,-0.21470883286126544,86.26240673917562,0.10477794105212723
B_robust,500000.0,6.0,1.5737127086010687,0.020791249900868697,-0.20558779988520443,75.69110640795655,0.053338386197388975
B_robust,500000.0,7.0,1.621801809400814,0.02565323435841022,-0.19338582372734187,63.22016891679464,0.03403232788431683
B_robust,500000.0,8.0,1.6459007108160977,0.03224542231572971,-0.1784509655525224,51.04292617725175,0.022972977537459804
